event_id,service,environment,region,observed_at,latency_ms,error_count,timeout_count,traffic_rpm,cpu_percent,memory_percent,label,severity,incident_id
checkout_00224,checkout,production,us-east-1,2026-03-02T03:44:00+00:00,163.09,0,0,1761.62,55.79,58.04,0,,
checkout_00225,checkout,production,us-east-1,2026-03-02T03:45:00+00:00,178.61,0,0,1718.7,56.49,58.97,0,,
checkout_00226,checkout,production,us-east-1,2026-03-02T03:46:00+00:00,204.0,0,0,1679.9,51.89,58.63,0,,
checkout_00227,checkout,production,us-east-1,2026-03-02T03:47:00+00:00,211.67,0,2,1671.71,47.84,59.88,0,,
checkout_00228,checkout,production,us-east-1,2026-03-02T03:48:00+00:00,212.58,1,0,1775.5,53.53,62.18,0,,
checkout_00229,checkout,production,us-east-1,2026-03-02T03:49:00+00:00,187.62,2,0,1844.18,49.25,59.81,0,,
checkout_00230,checkout,production,us-east-1,2026-03-02T03:50:00+00:00,184.14,0,0,1899.87,57.54,62.39,0,,
checkout_00231,checkout,production,us-east-1,2026-03-02T03:51:00+00:00,177.91,0,0,1689.66,54.39,57.93,0,,
checkout_00232,checkout,production,us-east-1,2026-03-02T03:52:00+00:00,181.33,0,0,1759.55,50.86,61.21,0,,
checkout_00233,checkout,production,us-east-1,2026-03-02T03:53:00+00:00,198.52,0,0,1779.6,54.39,60.62,0,,
checkout_00234,checkout,production,us-east-1,2026-03-02T03:54:00+00:00,171.33,0,0,1577.45,50.31,59.3,0,,
checkout_00235,checkout,production,us-east-1,2026-03-02T03:55:00+00:00,206.23,0,0,1672.53,53.43,60.25,0,,
checkout_00236,checkout,production,us-east-1,2026-03-02T03:56:00+00:00,206.45,0,1,1702.7,57.4,60.0,0,,
checkout_00237,checkout,production,us-east-1,2026-03-02T03:57:00+00:00,194.98,1,0,1729.01,52.75,59.19,0,,
checkout_00238,checkout,production,us-east-1,2026-03-02T03:58:00+00:00,212.69,0,0,1753.78,53.02,61.98,0,,
checkout_00239,checkout,production,us-east-1,2026-03-02T03:59:00+00:00,187.63,0,0,1688.43,57.72,58.54,0,,
checkout_00240,checkout,production,us-east-1,2026-03-02T04:00:00+00:00,198.5,0,0,1692.51,55.54,62.59,0,,
checkout_00241,checkout,production,us-east-1,2026-03-02T04:01:00+00:00,196.41,1,0,1674.0,52.99,58.64,0,,
checkout_00242,checkout,production,us-east-1,2026-03-02T04:02:00+00:00,200.84,0,1,1531.07,51.74,58.8,0,,
checkout_00243,checkout,production,us-east-1,2026-03-02T04:03:00+00:00,208.33,0,1,1732.39,55.18,61.08,0,,
checkout_00244,checkout,production,us-east-1,2026-03-02T04:04:00+00:00,185.27,1,1,1746.14,55.1,62.91,0,,
checkout_00245,checkout,production,us-east-1,2026-03-02T04:05:00+00:00,183.86,1,0,1865.35,57.51,60.8,0,,
checkout_00246,checkout,production,us-east-1,2026-03-02T04:06:00+00:00,170.99,0,0,1719.71,52.84,63.61,0,,
checkout_00247,checkout,production,us-east-1,2026-03-02T04:07:00+00:00,185.95,1,0,1806.44,51.21,56.31,0,,
checkout_00248,checkout,production,us-east-1,2026-03-02T04:08:00+00:00,206.85,1,0,1686.33,50.8,58.76,0,,
checkout_00249,checkout,production,us-east-1,2026-03-02T04:09:00+00:00,183.92,0,0,1728.07,48.18,59.19,0,,
checkout_00250,checkout,production,us-east-1,2026-03-02T04:10:00+00:00,168.32,0,0,1814.88,52.82,57.54,0,,
checkout_00251,checkout,production,us-east-1,2026-03-02T04:11:00+00:00,171.37,0,0,1780.5,58.15,63.23,0,,
checkout_00252,checkout,production,us-east-1,2026-03-02T04:12:00+00:00,195.65,0,0,1679.58,49.21,59.23,0,,
checkout_00253,checkout,production,us-east-1,2026-03-02T04:13:00+00:00,198.66,0,0,1768.12,53.34,62.5,0,,
checkout_00254,checkout,production,us-east-1,2026-03-02T04:14:00+00:00,192.2,0,1,1758.48,56.95,60.07,0,,
checkout_00255,checkout,production,us-east-1,2026-03-02T04:15:00+00:00,193.0,0,0,1737.74,48.43,58.59,0,,
checkout_00256,checkout,production,us-east-1,2026-03-02T04:16:00+00:00,196.59,0,0,1857.23,57.12,61.35,0,,
checkout_00257,checkout,production,us-east-1,2026-03-02T04:17:00+00:00,199.54,0,0,1834.21,54.22,59.6,0,,
checkout_00258,checkout,production,us-east-1,2026-03-02T04:18:00+00:00,197.36,0,0,1800.32,53.44,58.97,0,,
checkout_00259,checkout,production,us-east-1,2026-03-02T04:19:00+00:00,208.38,0,0,1802.75,56.02,60.8,0,,
checkout_00260,checkout,production,us-east-1,2026-03-02T04:20:00+00:00,199.58,0,1,1592.85,56.53,62.17,0,,
checkout_00261,checkout,production,us-east-1,2026-03-02T04:21:00+00:00,218.9,0,0,1834.24,52.15,60.87,0,,
checkout_00262,checkout,production,us-east-1,2026-03-02T04:22:00+00:00,187.32,0,1,1848.12,54.65,59.54,0,,
checkout_00263,checkout,production,us-east-1,2026-03-02T04:23:00+00:00,168.18,0,0,1841.97,54.58,61.48,0,,
checkout_00264,checkout,production,us-east-1,2026-03-02T04:24:00+00:00,211.5,0,0,1840.51,52.82,57.94,0,,
checkout_00265,checkout,production,us-east-1,2026-03-02T04:25:00+00:00,201.97,0,0,1753.63,54.98,59.89,0,,
checkout_00266,checkout,production,us-east-1,2026-03-02T04:26:00+00:00,196.47,1,0,1765.38,47.48,58.18,0,,
checkout_00267,checkout,production,us-east-1,2026-03-02T04:27:00+00:00,181.36,0,0,1674.15,54.57,63.11,0,,
checkout_00268,checkout,production,us-east-1,2026-03-02T04:28:00+00:00,212.17,0,0,1766.59,54.24,59.19,0,,
checkout_00269,checkout,production,us-east-1,2026-03-02T04:29:00+00:00,199.75,0,0,1777.77,58.62,60.63,0,,
checkout_00270,checkout,production,us-east-1,2026-03-02T04:30:00+00:00,212.35,1,1,1853.73,52.8,60.21,0,,
checkout_00271,checkout,production,us-east-1,2026-03-02T04:31:00+00:00,187.73,0,0,1655.53,53.49,58.95,0,,
checkout_00272,checkout,production,us-east-1,2026-03-02T04:32:00+00:00,188.47,0,0,1786.4,54.38,61.37,0,,
checkout_00273,checkout,production,us-east-1,2026-03-02T04:33:00+00:00,203.96,0,1,1790.5,50.11,62.61,0,,
checkout_00274,checkout,production,us-east-1,2026-03-02T04:34:00+00:00,210.48,0,0,1878.24,54.49,60.9,0,,
checkout_00275,checkout,production,us-east-1,2026-03-02T04:35:00+00:00,191.41,1,0,1731.33,52.14,60.49,0,,
checkout_00276,checkout,production,us-east-1,2026-03-02T04:36:00+00:00,202.13,0,0,1794.07,53.11,60.64,0,,
checkout_00277,checkout,production,us-east-1,2026-03-02T04:37:00+00:00,237.48,1,0,1754.05,54.1,61.2,0,,
checkout_00278,checkout,production,us-east-1,2026-03-02T04:38:00+00:00,182.26,1,1,1846.49,51.02,60.35,0,,
checkout_00279,checkout,production,us-east-1,2026-03-02T04:39:00+00:00,233.4,0,0,1905.43,47.72,57.34,0,,
checkout_00280,checkout,production,us-east-1,2026-03-02T04:40:00+00:00,173.03,0,0,1733.09,54.25,57.95,0,,
checkout_00281,checkout,production,us-east-1,2026-03-02T04:41:00+00:00,188.96,0,0,1872.16,55.13,55.69,0,,
checkout_00282,checkout,production,us-east-1,2026-03-02T04:42:00+00:00,175.04,0,0,1737.0,51.88,60.07,0,,
checkout_00283,checkout,production,us-east-1,2026-03-02T04:43:00+00:00,177.46,1,0,1790.68,54.21,59.11,0,,
checkout_00284,checkout,production,us-east-1,2026-03-02T04:44:00+00:00,179.77,0,0,1791.49,51.42,62.29,0,,
checkout_00285,checkout,production,us-east-1,2026-03-02T04:45:00+00:00,207.16,0,3,1679.88,53.1,61.43,0,,
checkout_00286,checkout,production,us-east-1,2026-03-02T04:46:00+00:00,192.02,0,0,1868.76,56.26,60.34,0,,
checkout_00287,checkout,production,us-east-1,2026-03-02T04:47:00+00:00,177.02,0,0,1818.64,58.58,63.7,0,,
checkout_00288,checkout,production,us-east-1,2026-03-02T04:48:00+00:00,193.33,2,0,1772.18,53.02,61.02,0,,
checkout_00289,checkout,production,us-east-1,2026-03-02T04:49:00+00:00,176.45,0,0,1791.75,56.54,60.36,0,,
checkout_00290,checkout,production,us-east-1,2026-03-02T04:50:00+00:00,216.9,1,0,1884.61,51.53,58.58,0,,
checkout_00291,checkout,production,us-east-1,2026-03-02T04:51:00+00:00,191.72,0,1,1734.43,54.13,60.14,0,,
checkout_00292,checkout,production,us-east-1,2026-03-02T04:52:00+00:00,187.19,2,0,1620.54,50.36,59.31,0,,
checkout_00293,checkout,production,us-east-1,2026-03-02T04:53:00+00:00,218.16,0,0,1738.99,58.68,60.81,0,,
checkout_00294,checkout,production,us-east-1,2026-03-02T04:54:00+00:00,193.84,0,1,1875.89,49.8,58.55,0,,
checkout_00295,checkout,production,us-east-1,2026-03-02T04:55:00+00:00,173.4,1,0,1847.71,54.92,56.54,0,,
checkout_00296,checkout,production,us-east-1,2026-03-02T04:56:00+00:00,209.65,0,0,1831.17,46.82,59.83,0,,
checkout_00297,checkout,production,us-east-1,2026-03-02T04:57:00+00:00,208.1,1,0,1821.35,52.44,59.38,0,,
checkout_00298,checkout,production,us-east-1,2026-03-02T04:58:00+00:00,210.2,1,0,1748.26,58.64,62.1,0,,
checkout_00299,checkout,production,us-east-1,2026-03-02T04:59:00+00:00,183.42,0,0,1840.67,48.54,57.65,0,,
checkout_00300,checkout,production,us-east-1,2026-03-02T05:00:00+00:00,196.18,0,0,1668.1,54.72,59.76,0,,
checkout_00301,checkout,production,us-east-1,2026-03-02T05:01:00+00:00,204.83,0,0,1765.57,54.96,55.03,0,,
checkout_00302,checkout,production,us-east-1,2026-03-02T05:02:00+00:00,228.56,1,0,1767.47,57.37,59.08,0,,
checkout_00303,checkout,production,us-east-1,2026-03-02T05:03:00+00:00,142.4,1,0,1870.64,50.69,58.44,0,,
checkout_00304,checkout,production,us-east-1,2026-03-02T05:04:00+00:00,223.96,1,0,1698.97,53.04,55.06,0,,
checkout_00305,checkout,production,us-east-1,2026-03-02T05:05:00+00:00,199.92,1,0,1745.54,54.33,62.08,0,,
checkout_00306,checkout,production,us-east-1,2026-03-02T05:06:00+00:00,198.94,0,0,1768.39,54.9,56.55,0,,
checkout_00307,checkout,production,us-east-1,2026-03-02T05:07:00+00:00,195.29,0,0,1845.96,55.79,59.2,0,,
checkout_00308,checkout,production,us-east-1,2026-03-02T05:08:00+00:00,177.07,1,0,1793.72,58.41,55.14,0,,
checkout_00309,checkout,production,us-east-1,2026-03-02T05:09:00+00:00,180.66,0,0,1846.84,55.92,59.61,0,,
checkout_00310,checkout,production,us-east-1,2026-03-02T05:10:00+00:00,198.05,1,0,1795.66,63.07,58.29,0,,
checkout_00311,checkout,production,us-east-1,2026-03-02T05:11:00+00:00,203.03,1,0,1731.73,53.14,61.76,0,,
checkout_00312,checkout,production,us-east-1,2026-03-02T05:12:00+00:00,195.42,0,0,1722.03,56.85,57.86,0,,
checkout_00313,checkout,production,us-east-1,2026-03-02T05:13:00+00:00,204.28,0,1,1804.72,49.99,61.19,0,,
checkout_00314,checkout,production,us-east-1,2026-03-02T05:14:00+00:00,208.38,0,0,1897.2,52.05,56.17,0,,
checkout_00315,checkout,production,us-east-1,2026-03-02T05:15:00+00:00,195.21,0,0,1740.88,54.65,63.35,0,,
checkout_00316,checkout,production,us-east-1,2026-03-02T05:16:00+00:00,200.2,2,0,1795.23,54.5,59.26,0,,
checkout_00317,checkout,production,us-east-1,2026-03-02T05:17:00+00:00,209.85,0,0,1824.17,46.85,59.63,0,,
checkout_00318,checkout,production,us-east-1,2026-03-02T05:18:00+00:00,195.52,0,1,1814.1,51.09,57.56,0,,
checkout_00319,checkout,production,us-east-1,2026-03-02T05:19:00+00:00,229.38,0,0,1726.32,53.74,58.4,0,,
checkout_00320,checkout,production,us-east-1,2026-03-02T05:20:00+00:00,207.44,0,0,1730.86,57.27,60.26,0,,
checkout_00321,checkout,production,us-east-1,2026-03-02T05:21:00+00:00,183.43,0,0,1733.09,61.73,61.61,0,,
checkout_00322,checkout,production,us-east-1,2026-03-02T05:22:00+00:00,202.42,0,1,1753.21,56.35,55.36,0,,
checkout_00323,checkout,production,us-east-1,2026-03-02T05:23:00+00:00,181.02,0,2,1850.78,49.93,56.9,0,,
checkout_00324,checkout,production,us-east-1,2026-03-02T05:24:00+00:00,217.98,0,0,1740.84,59.02,57.89,0,,
checkout_00325,checkout,production,us-east-1,2026-03-02T05:25:00+00:00,222.24,0,0,1831.28,57.48,58.45,0,,
checkout_00326,checkout,production,us-east-1,2026-03-02T05:26:00+00:00,226.24,1,0,1645.07,55.97,63.08,0,,
checkout_00327,checkout,production,us-east-1,2026-03-02T05:27:00+00:00,203.62,0,0,1840.7,54.71,59.19,0,,
checkout_00328,checkout,production,us-east-1,2026-03-02T05:28:00+00:00,172.26,0,0,1848.48,52.17,58.53,0,,
checkout_00329,checkout,production,us-east-1,2026-03-02T05:29:00+00:00,186.22,0,0,1757.23,49.72,58.46,0,,
checkout_00330,checkout,production,us-east-1,2026-03-02T05:30:00+00:00,190.08,0,0,1727.75,48.69,58.25,0,,
checkout_00331,checkout,production,us-east-1,2026-03-02T05:31:00+00:00,201.62,0,0,1901.81,53.43,59.39,0,,
checkout_00332,checkout,production,us-east-1,2026-03-02T05:32:00+00:00,197.41,0,0,1691.43,53.07,62.08,0,,
checkout_00333,checkout,production,us-east-1,2026-03-02T05:33:00+00:00,183.4,1,0,1698.86,46.14,61.28,0,,
checkout_00334,checkout,production,us-east-1,2026-03-02T05:34:00+00:00,190.31,0,0,1914.84,54.92,61.48,0,,
checkout_00335,checkout,production,us-east-1,2026-03-02T05:35:00+00:00,179.23,0,0,1673.16,57.1,57.58,0,,
checkout_00336,checkout,production,us-east-1,2026-03-02T05:36:00+00:00,211.55,0,1,1698.33,55.22,59.0,0,,
checkout_00337,checkout,production,us-east-1,2026-03-02T05:37:00+00:00,201.67,0,0,1904.45,59.31,56.04,0,,
checkout_00338,checkout,production,us-east-1,2026-03-02T05:38:00+00:00,198.69,0,0,1777.72,55.35,61.0,0,,
checkout_00339,checkout,production,us-east-1,2026-03-02T05:39:00+00:00,192.33,0,0,1781.39,61.4,59.66,0,,
checkout_00340,checkout,production,us-east-1,2026-03-02T05:40:00+00:00,195.72,0,0,1730.91,60.91,57.51,0,,
checkout_00341,checkout,production,us-east-1,2026-03-02T05:41:00+00:00,201.65,0,0,1770.73,55.49,61.16,0,,
checkout_00342,checkout,production,us-east-1,2026-03-02T05:42:00+00:00,189.14,1,1,1792.31,57.93,58.46,0,,
checkout_00343,checkout,production,us-east-1,2026-03-02T05:43:00+00:00,231.49,1,0,1807.32,56.5,62.9,0,,
checkout_00344,checkout,production,us-east-1,2026-03-02T05:44:00+00:00,182.46,1,0,1790.75,53.28,59.27,0,,
checkout_00345,checkout,production,us-east-1,2026-03-02T05:45:00+00:00,199.8,0,0,1886.08,53.15,61.2,0,,
checkout_00346,checkout,production,us-east-1,2026-03-02T05:46:00+00:00,180.77,1,0,1708.42,52.68,57.37,0,,
checkout_00347,checkout,production,us-east-1,2026-03-02T05:47:00+00:00,209.22,0,0,1731.88,54.42,61.23,0,,
checkout_00348,checkout,production,us-east-1,2026-03-02T05:48:00+00:00,202.56,0,0,1804.35,52.29,59.92,0,,
checkout_00349,checkout,production,us-east-1,2026-03-02T05:49:00+00:00,193.89,0,0,1716.05,52.55,57.35,0,,
checkout_00350,checkout,production,us-east-1,2026-03-02T05:50:00+00:00,193.2,0,0,1866.59,53.26,57.71,0,,
checkout_00351,checkout,production,us-east-1,2026-03-02T05:51:00+00:00,185.15,0,0,1861.07,56.03,61.17,0,,
checkout_00352,checkout,production,us-east-1,2026-03-02T05:52:00+00:00,211.03,0,0,1799.69,53.97,61.73,0,,
checkout_00353,checkout,production,us-east-1,2026-03-02T05:53:00+00:00,204.15,1,0,2321.21,54.52,59.39,0,,
checkout_00354,checkout,production,us-east-1,2026-03-02T05:54:00+00:00,230.5,0,0,2669.55,62.18,59.35,0,,
checkout_00355,checkout,production,us-east-1,2026-03-02T05:55:00+00:00,222.8,0,0,2818.4,65.81,58.58,0,,
checkout_00356,checkout,production,us-east-1,2026-03-02T05:56:00+00:00,222.56,0,0,3055.09,62.52,61.53,0,,
checkout_00357,checkout,production,us-east-1,2026-03-02T05:57:00+00:00,219.27,0,0,2938.86,60.96,59.79,0,,
checkout_00358,checkout,production,us-east-1,2026-03-02T05:58:00+00:00,230.5,0,0,3008.48,65.94,60.49,0,,
checkout_00359,checkout,production,us-east-1,2026-03-02T05:59:00+00:00,216.57,0,0,2900.81,63.62,61.18,0,,
checkout_00360,checkout,production,us-east-1,2026-03-02T06:00:00+00:00,215.27,0,1,2564.38,56.25,59.64,0,,
checkout_00361,checkout,production,us-east-1,2026-03-02T06:01:00+00:00,226.82,1,0,2362.83,57.98,60.36,0,,
checkout_00362,checkout,production,us-east-1,2026-03-02T06:02:00+00:00,182.63,0,0,1754.76,50.18,60.31,0,,
checkout_00363,checkout,production,us-east-1,2026-03-02T06:03:00+00:00,222.49,0,1,1817.08,52.34,62.04,0,,
checkout_00364,checkout,production,us-east-1,2026-03-02T06:04:00+00:00,222.98,0,0,1807.57,52.03,61.3,0,,
checkout_00365,checkout,production,us-east-1,2026-03-02T06:05:00+00:00,195.21,1,0,1788.47,49.93,55.88,0,,
checkout_00366,checkout,production,us-east-1,2026-03-02T06:06:00+00:00,222.48,0,0,1877.68,58.39,59.91,0,,
checkout_00367,checkout,production,us-east-1,2026-03-02T06:07:00+00:00,189.83,0,0,1906.32,48.3,60.55,0,,
checkout_00368,checkout,production,us-east-1,2026-03-02T06:08:00+00:00,203.56,0,1,1746.38,50.05,64.53,0,,
checkout_00369,checkout,production,us-east-1,2026-03-02T06:09:00+00:00,212.66,0,0,1765.25,52.26,57.78,0,,
checkout_00370,checkout,production,us-east-1,2026-03-02T06:10:00+00:00,185.33,0,1,1872.49,49.36,62.26,0,,
checkout_00371,checkout,production,us-east-1,2026-03-02T06:11:00+00:00,203.77,0,0,1718.58,52.59,56.88,0,,
checkout_00372,checkout,production,us-east-1,2026-03-02T06:12:00+00:00,211.11,0,0,1759.92,59.94,62.23,0,,
checkout_00373,checkout,production,us-east-1,2026-03-02T06:13:00+00:00,191.64,0,0,1673.62,61.14,58.87,0,,
checkout_00374,checkout,production,us-east-1,2026-03-02T06:14:00+00:00,195.83,0,0,1705.35,52.58,56.2,0,,
checkout_00375,checkout,production,us-east-1,2026-03-02T06:15:00+00:00,185.07,1,0,1730.03,58.84,58.45,0,,
checkout_00376,checkout,production,us-east-1,2026-03-02T06:16:00+00:00,200.26,0,0,1792.57,54.08,59.25,0,,
checkout_00377,checkout,production,us-east-1,2026-03-02T06:17:00+00:00,198.51,2,0,1873.96,55.22,59.8,0,,
checkout_00378,checkout,production,us-east-1,2026-03-02T06:18:00+00:00,214.15,1,1,1876.44,52.69,62.67,0,,
checkout_00379,checkout,production,us-east-1,2026-03-02T06:19:00+00:00,201.87,0,0,1733.48,54.52,59.63,0,,
checkout_00380,checkout,production,us-east-1,2026-03-02T06:20:00+00:00,183.63,0,0,1832.52,52.13,59.5,0,,
checkout_00381,checkout,production,us-east-1,2026-03-02T06:21:00+00:00,216.76,0,0,1877.04,53.25,58.77,0,,
checkout_00382,checkout,production,us-east-1,2026-03-02T06:22:00+00:00,175.01,1,0,1737.99,53.06,63.09,0,,
checkout_00383,checkout,production,us-east-1,2026-03-02T06:23:00+00:00,211.84,0,0,1775.4,55.41,58.33,0,,
checkout_00384,checkout,production,us-east-1,2026-03-02T06:24:00+00:00,189.38,0,0,1870.18,50.81,59.83,0,,
checkout_00385,checkout,production,us-east-1,2026-03-02T06:25:00+00:00,188.37,0,0,1816.09,54.48,61.05,0,,
checkout_00386,checkout,production,us-east-1,2026-03-02T06:26:00+00:00,186.9,1,1,1729.02,55.34,60.44,1,medium,inc_checkout_21
checkout_00387,checkout,production,us-east-1,2026-03-02T06:27:00+00:00,287.37,4,0,1748.56,53.7,65.88,1,medium,inc_checkout_21
checkout_00388,checkout,production,us-east-1,2026-03-02T06:28:00+00:00,319.18,2,0,1751.02,61.41,61.77,1,medium,inc_checkout_21
checkout_00389,checkout,production,us-east-1,2026-03-02T06:29:00+00:00,341.38,4,2,1733.43,63.03,63.16,1,medium,inc_checkout_21
checkout_00390,checkout,production,us-east-1,2026-03-02T06:30:00+00:00,376.6,3,2,1757.31,64.38,66.35,1,medium,inc_checkout_21
checkout_00391,checkout,production,us-east-1,2026-03-02T06:31:00+00:00,403.2,7,3,1705.14,68.9,62.65,1,medium,inc_checkout_21
checkout_00392,checkout,production,us-east-1,2026-03-02T06:32:00+00:00,410.09,4,4,1633.61,66.77,64.03,1,medium,inc_checkout_21
checkout_00393,checkout,production,us-east-1,2026-03-02T06:33:00+00:00,431.43,7,2,1589.81,77.07,69.28,1,medium,inc_checkout_21
checkout_00394,checkout,production,us-east-1,2026-03-02T06:34:00+00:00,434.07,7,1,1753.17,73.26,63.65,1,medium,inc_checkout_21
checkout_00395,checkout,production,us-east-1,2026-03-02T06:35:00+00:00,461.67,8,4,1580.54,76.96,65.07,1,medium,inc_checkout_21
checkout_00396,checkout,production,us-east-1,2026-03-02T06:36:00+00:00,449.45,9,1,1447.81,72.51,67.61,1,medium,inc_checkout_21
checkout_00397,checkout,production,us-east-1,2026-03-02T06:37:00+00:00,468.32,6,3,1507.53,75.34,68.91,1,medium,inc_checkout_21
checkout_00398,checkout,production,us-east-1,2026-03-02T06:38:00+00:00,466.35,7,4,1612.23,77.23,63.05,1,medium,inc_checkout_21
checkout_00399,checkout,production,us-east-1,2026-03-02T06:39:00+00:00,457.25,11,1,1623.06,75.13,66.22,1,medium,inc_checkout_21
checkout_00400,checkout,production,us-east-1,2026-03-02T06:40:00+00:00,450.91,5,1,1600.74,77.88,65.55,1,medium,inc_checkout_21
checkout_00401,checkout,production,us-east-1,2026-03-02T06:41:00+00:00,424.09,5,3,1697.79,73.81,70.81,1,medium,inc_checkout_21
checkout_00402,checkout,production,us-east-1,2026-03-02T06:42:00+00:00,428.98,7,4,1713.15,74.17,66.55,1,medium,inc_checkout_21
checkout_00403,checkout,production,us-east-1,2026-03-02T06:43:00+00:00,402.89,9,4,1521.46,67.7,68.96,1,medium,inc_checkout_21
checkout_00404,checkout,production,us-east-1,2026-03-02T06:44:00+00:00,409.02,4,1,1684.94,64.2,66.04,1,medium,inc_checkout_21
checkout_00405,checkout,production,us-east-1,2026-03-02T06:45:00+00:00,393.34,7,3,1711.63,68.36,64.71,1,medium,inc_checkout_21
checkout_00406,checkout,production,us-east-1,2026-03-02T06:46:00+00:00,345.04,2,4,1713.41,63.89,64.05,1,medium,inc_checkout_21
checkout_00407,checkout,production,us-east-1,2026-03-02T06:47:00+00:00,308.61,3,1,1679.22,60.92,64.75,1,medium,inc_checkout_21
checkout_00408,checkout,production,us-east-1,2026-03-02T06:48:00+00:00,250.51,3,0,1726.24,61.51,60.44,1,medium,inc_checkout_21
checkout_00409,checkout,production,us-east-1,2026-03-02T06:49:00+00:00,182.02,2,1,1770.75,53.28,60.64,1,medium,inc_checkout_21
checkout_00410,checkout,production,us-east-1,2026-03-02T06:50:00+00:00,199.5,1,0,1799.47,52.21,58.52,0,,
checkout_00411,checkout,production,us-east-1,2026-03-02T06:51:00+00:00,180.64,1,0,1741.1,60.79,58.16,0,,
checkout_00412,checkout,production,us-east-1,2026-03-02T06:52:00+00:00,184.03,1,0,1789.49,52.02,57.42,0,,
checkout_00413,checkout,production,us-east-1,2026-03-02T06:53:00+00:00,217.36,0,0,1700.41,49.44,64.39,0,,
checkout_00414,checkout,production,us-east-1,2026-03-02T06:54:00+00:00,202.54,0,0,1767.52,50.34,60.31,0,,
checkout_00415,checkout,production,us-east-1,2026-03-02T06:55:00+00:00,215.2,1,0,1746.52,52.42,58.65,0,,
checkout_00416,checkout,production,us-east-1,2026-03-02T06:56:00+00:00,196.17,0,0,1843.05,49.54,60.31,0,,
